"죄종별","범죄발생지별","항목","단위","2016 년","2017 년","2018 년","2019 년","2020 년",
"노동범죄","인천","범죄건수[건]","건","80","55","29","27","9",
"노동범죄","광주","범죄건수[건]","건","29","12","12","5","8",
"노동범죄","대전","범죄건수[건]","건","96","143","67","4","11",
"노동범죄","울산","범죄건수[건]","건","75","104","17","6","11",
"노동범죄","세종","범죄건수[건]","건","6","4","2","1","1",
"노동범죄","고양시","범죄건수[건]","건","47","26","30","7","6",
"노동범죄","과천시","범죄건수[건]","건","-","1","-","1","-",
"노동범죄","광명시","범죄건수[건]","건","12","43","15","10","4",
"노동범죄","광주시","범죄건수[건]","건","12","2","7","-","4",
"노동범죄","구리시","범죄건수[건]","건","12","12","9","3","-",
"노동범죄","군포시","범죄건수[건]","건","4","9","2","3","1",
"노동범죄","김포시","범죄건수[건]","건","5","-","4","2","-",
"노동범죄","남양주시","범죄건수[건]","건","35","10","63","2","-",
"노동범죄","동두천시","범죄건수[건]","건","-","3","2","1","2",
"노동범죄","부천시","범죄건수[건]","건","54","85","31","6","10",
"노동범죄","성남시","범죄건수[건]","건","25","63","11","6","4",
"노동범죄","수원시","범죄건수[건]","건","59","109","39","10","3",
"노동범죄","시흥시","범죄건수[건]","건","14","14","34","4","3",
"노동범죄","안산시","범죄건수[건]","건","13","46","7","6","4",
"노동범죄","안성시","범죄건수[건]","건","3","3","2","1","1",
"노동범죄","안양시","범죄건수[건]","건","359","199","39","6","2",
"노동범죄","양주시","범죄건수[건]","건","4","1","1","3","1",
"노동범죄","여주시","범죄건수[건]","건","-","1","2","2","-",
"노동범죄","오산시","범죄건수[건]","건","1","2","1","2","-",
"노동범죄","용인시","범죄건수[건]","건","24","17","13","3","2",
"노동범죄","의왕시","범죄건수[건]","건","1","2","-","3","1",
"노동범죄","의정부시","범죄건수[건]","건","57","64","6","1","2",
"노동범죄","이천시","범죄건수[건]","건","5","5","16","2","1",
"노동범죄","파주시","범죄건수[건]","건","11","11","6","7","1",
"노동범죄","평택시","범죄건수[건]","건","12","6","12","9","4",
"노동범죄","포천시","범죄건수[건]","건","12","8","10","4","3",
"노동범죄","하남시","범죄건수[건]","건","1","2","1","1","1",
"노동범죄","화성시","범죄건수[건]","건","13","14","19","12","6",
"노동범죄","강릉시","범죄건수[건]","건","5","6","-","4","2",
"노동범죄","동해시","범죄건수[건]","건","-","5","647","3","2",
"노동범죄","삼척시","범죄건수[건]","건","-","8","2","-","1",
"노동범죄","속초시","범죄건수[건]","건","1","5","-","1","1",
"노동범죄","원주시","범죄건수[건]","건","5","2","4","1","2",
"노동범죄","춘천시","범죄건수[건]","건","8","13","2","-","2",
"노동범죄","태백시","범죄건수[건]","건","5","2","1","-","-",
"노동범죄","제천시","범죄건수[건]","건","2","-","-","3","-",
"노동범죄","청주시","범죄건수[건]","건","19","8","12","11","7",
"노동범죄","충주시","범죄건수[건]","건","5","8","2","2","-",
"노동범죄","계룡시","범죄건수[건]","건","7","-","-","-","-",
"노동범죄","공주시","범죄건수[건]","건","1","12","1","-","1",
"노동범죄","논산시","범죄건수[건]","건","-","2","4","1","-",
"노동범죄","당진시","범죄건수[건]","건","6","2","-","1","1",
"노동범죄","보령시","범죄건수[건]","건","2","12","3","2","1",
"노동범죄","서산시","범죄건수[건]","건","2","1","-","4","2",
"노동범죄","아산시","범죄건수[건]","건","11","3","2","2","2",
"노동범죄","천안시","범죄건수[건]","건","19","5","6","3","5",
"노동범죄","군산시","범죄건수[건]","건","8","8","3","2","2",
"노동범죄","김제시","범죄건수[건]","건","1","-","1","1","-",
"노동범죄","남원시","범죄건수[건]","건","2","-","-","-","-",
"노동범죄","익산시","범죄건수[건]","건","4","-","1","3","3",
"노동범죄","전주시","범죄건수[건]","건","20","9","4","1","1",
"노동범죄","정읍시","범죄건수[건]","건","3","-","-","2","3",
"노동범죄","광양시","범죄건수[건]","건","3","1","2","1","4",
"노동범죄","나주시","범죄건수[건]","건","-","-","2","-","4",
"노동범죄","목포시","범죄건수[건]","건","27","12","11","9","6",
"노동범죄","순천시","범죄건수[건]","건","7","5","3","23","3",
"노동범죄","여수시","범죄건수[건]","건","6","19","5","5","9",
"노동범죄","경산시","범죄건수[건]","건","11","26","10","-","-",
"노동범죄","경주시","범죄건수[건]","건","3","4","2","2","-",
"노동범죄","구미시","범죄건수[건]","건","21","-","2","-","2",
"노동범죄","김천시","범죄건수[건]","건","2","2","3","1","-",
"노동범죄","문경시","범죄건수[건]","건","1","1","-","-","-",
"노동범죄","상주시","범죄건수[건]","건","3","-","-","2","-",
"노동범죄","안동시","범죄건수[건]","건","3","5","-","2","1",
"노동범죄","영주시","범죄건수[건]","건","10","1","2","3","-",
"노동범죄","영천시","범죄건수[건]","건","-","2","5","2","3",
"노동범죄","포항시","범죄건수[건]","건","19","28","21","11","4",
"노동범죄","거제시","범죄건수[건]","건","21","17","8","3","1",
"노동범죄","김해시","범죄건수[건]","건","33","51","30","1","1",
"노동범죄","밀양시","범죄건수[건]","건","1","3","2","-","-",
"노동범죄","사천시","범죄건수[건]","건","3","4","-","1","-",
"노동범죄","양산시","범죄건수[건]","건","11","53","17","3","1",
"노동범죄","진주시","범죄건수[건]","건","12","3","2","-","-",
"노동범죄","창원시","범죄건수[건]","건","78","29","6","2","-",
"노동범죄","통영시","범죄건수[건]","건","70","10","10","1","1",
"노동범죄","서귀포시","범죄건수[건]","건","3","82","35","18","6",
"노동범죄","제주시","범죄건수[건]","건","8","17","35","37","34",
"노동범죄","기타도시","범죄건수[건]","건","3","4","3","10","3",
"노동범죄","도시이외","범죄건수[건]","건","67","110","77","485","44",
"안보범죄","계","범죄건수[건]","건","81","98","69","169","216",
"안보범죄","서울","범죄건수[건]","건","19","23","29","102","124",
"안보범죄","부산","범죄건수[건]","건","6","3","-","5","5",
"안보범죄","대구","범죄건수[건]","건","2","3","5","2","7",
"안보범죄","인천","범죄건수[건]","건","4","3","4","2","13",
"안보범죄","광주","범죄건수[건]","건","8","5","2","3","2",
"안보범죄","대전","범죄건수[건]","건","1","1","-","1","1",
"안보범죄","울산","범죄건수[건]","건","2","3","1","1","-",
"안보범죄","세종","범죄건수[건]","건","1","2","-","2","-",
"안보범죄","고양시","범죄건수[건]","건","2","1","1","-","-",
"안보범죄","과천시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","광명시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","광주시","범죄건수[건]","건","-","-","-","4","-",
"안보범죄","구리시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","군포시","범죄건수[건]","건","1","-","-","-","-",
"안보범죄","김포시","범죄건수[건]","건","-","-","1","-","2",
"안보범죄","남양주시","범죄건수[건]","건","1","-","-","-","1",
"안보범죄","동두천시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","부천시","범죄건수[건]","건","2","6","-","6","2",
"안보범죄","성남시","범죄건수[건]","건","2","-","3","2","3",
"안보범죄","수원시","범죄건수[건]","건","5","-","1","-","2",
"안보범죄","시흥시","범죄건수[건]","건","-","7","1","-","1",
"안보범죄","안산시","범죄건수[건]","건","-","-","2","5","-",
"안보범죄","안성시","범죄건수[건]","건","-","1","-","-","1",
"안보범죄","안양시","범죄건수[건]","건","-","-","1","1","3",
"안보범죄","양주시","범죄건수[건]","건","1","-","-","-","1",
"안보범죄","여주시","범죄건수[건]","건","-","1","-","-","1",
"안보범죄","오산시","범죄건수[건]","건","-","-","-","-","2",
"안보범죄","용인시","범죄건수[건]","건","1","1","-","1","2",
"안보범죄","의왕시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","의정부시","범죄건수[건]","건","1","4","-","-","1",
"안보범죄","이천시","범죄건수[건]","건","-","1","-","-","-",
"안보범죄","파주시","범죄건수[건]","건","-","-","1","5","1",
"안보범죄","평택시","범죄건수[건]","건","1","1","-","-","6",
"안보범죄","포천시","범죄건수[건]","건","-","1","-","-","-",
"안보범죄","하남시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","화성시","범죄건수[건]","건","-","2","-","1","2",
"안보범죄","강릉시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","동해시","범죄건수[건]","건","-","-","1","-","-",
"안보범죄","삼척시","범죄건수[건]","건","1","-","-","-","-",
"안보범죄","속초시","범죄건수[건]","건","-","-","-","-","1",
"안보범죄","원주시","범죄건수[건]","건","1","1","1","-","2",
"안보범죄","춘천시","범죄건수[건]","건","-","1","1","-","-",
"안보범죄","태백시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","제천시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","청주시","범죄건수[건]","건","1","-","-","1","-",
"안보범죄","충주시","범죄건수[건]","건","1","1","1","-","-",
"안보범죄","계룡시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","공주시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","논산시","범죄건수[건]","건","-","-","1","-","-",
"안보범죄","당진시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","보령시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","서산시","범죄건수[건]","건","-","-","1","-","-",
"안보범죄","아산시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","천안시","범죄건수[건]","건","4","-","1","1","1",
"안보범죄","군산시","범죄건수[건]","건","1","2","1","-","-",
"안보범죄","김제시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","남원시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","익산시","범죄건수[건]","건","-","-","-","-","1",
"안보범죄","전주시","범죄건수[건]","건","-","1","-","2","1",
"안보범죄","정읍시","범죄건수[건]","건","-","-","-","-","1",
"안보범죄","광양시","범죄건수[건]","건","-","1","-","-","-",
"안보범죄","나주시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","목포시","범죄건수[건]","건","-","1","-","1","-",
"안보범죄","순천시","범죄건수[건]","건","-","1","-","-","-",
"안보범죄","여수시","범죄건수[건]","건","-","-","-","-","2",
"안보범죄","경산시","범죄건수[건]","건","-","1","-","2","-",
"안보범죄","경주시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","구미시","범죄건수[건]","건","-","-","-","1","1",
"안보범죄","김천시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","문경시","범죄건수[건]","건","-","-","-","-","-",
"안보범죄","상주시","범죄건수[건]","건","-","-","-","-","-",
